node,book,chapter,verse,lang,lex,stem,tense,func,pdp,word_order,pred
357899,Song_of_songs,2,9,Hebrew,CGX,hif,ptca,PreC,verb,V,
357903,Song_of_songs,2,9,Hebrew,YWY=,hif,ptca,PreC,verb,V,
357989,Song_of_songs,2,15,Hebrew,XBL=,piel,ptca,PreC,verb,V,
358000,Song_of_songs,2,16,Hebrew,R<H,qal,ptca,PreC,verb,V,
358066,Song_of_songs,3,3,Hebrew,CMR,qal,ptca,Subj,subs,S,
358068,Song_of_songs,3,3,Hebrew,SBB,qal,ptca,PreC,verb,V,
358102,Song_of_songs,3,4,Hebrew,HRH,qal,ptca,Cmpl,subs,,
358127,Song_of_songs,3,6,Hebrew,<LH,qal,ptca,PreC,verb,SV,
358186,Song_of_songs,3,10,Hebrew,RYP,qal,ptcp,PreC,verb,SV,
358248,Song_of_songs,4,2,Hebrew,T>M,hif,ptca,PreC,verb,SV,
358274,Song_of_songs,4,4,Hebrew,BNH,qal,ptcp,PreC,verb,V,
358280,Song_of_songs,4,4,Hebrew,TLH,qal,ptcp,PreC,verb,SV,
358294,Song_of_songs,4,5,Hebrew,R<H,qal,ptca,PreC,verb,V,
358479,Song_of_songs,5,2,Hebrew,<WR,qal,ptca,PreC,verb,SV,
358482,Song_of_songs,5,2,Hebrew,DPQ,qal,ptca,PreC,verb,V,
358491,Song_of_songs,5,2,Hebrew,ML>,nif,ptca,PreC,verb,SV,
358556,Song_of_songs,5,7,Hebrew,CMR,qal,ptca,Subj,subs,S,
358558,Song_of_songs,5,7,Hebrew,SBB,qal,ptca,PreC,verb,V,
358569,Song_of_songs,5,7,Hebrew,CMR,qal,ptca,Subj,subs,S,NF>
358607,Song_of_songs,5,10,Hebrew,DGL,qal,ptcp,PreC,verb,V,
358625,Song_of_songs,5,12,Hebrew,RXY,qal,ptca,PreC,verb,V,
358629,Song_of_songs,5,12,Hebrew,JCB,qal,ptca,PreC,verb,V,
358641,Song_of_songs,5,13,Hebrew,NVP,qal,ptca,PreC,verb,V,
358643,Song_of_songs,5,13,Hebrew,<BR,qal,ptca,Objc,adjv,V,
358647,Song_of_songs,5,14,Hebrew,ML>,pual,ptcp,PreC,verb,V,
358654,Song_of_songs,5,14,Hebrew,<LP,pual,ptcp,PreC,verb,V,
358659,Song_of_songs,5,15,Hebrew,JSD,pual,ptcp,PreC,verb,V,
358667,Song_of_songs,5,15,Hebrew,BXR,qal,ptcp,PreC,verb,V,
358721,Song_of_songs,6,3,Hebrew,R<H,qal,ptca,PreC,verb,V,
358766,Song_of_songs,6,6,Hebrew,T>M,hif,ptca,PreC,verb,SV,
358814,Song_of_songs,6,10,Hebrew,CQP,nif,ptca,PreC,verb,V,
358899,Song_of_songs,7,3,Hebrew,SWG=,qal,ptcp,PreC,verb,V,
358927,Song_of_songs,7,5,Hebrew,YPH,qal,ptca,PreC,verb,V,
358942,Song_of_songs,7,6,Hebrew,>SR,qal,ptcp,PreC,verb,V,
358991,Song_of_songs,7,10,Hebrew,HLK,qal,ptca,PreC,verb,V,
358996,Song_of_songs,7,10,Hebrew,DBB,qal,ptca,PreC,verb,V,
359054,Song_of_songs,8,1,Hebrew,JNQ,qal,ptca,PreC,verb,V,
359103,Song_of_songs,8,5,Hebrew,<LH,qal,ptca,PreC,verb,SV,
359107,Song_of_songs,8,5,Hebrew,RPQ,hit,ptca,PreC,verb,V,
359215,Song_of_songs,8,10,Hebrew,JY>,hif,ptca,Cmpl,subs,,HJH
359229,Song_of_songs,8,11,Hebrew,NVR,qal,ptca,Cmpl,subs,,NTN
359248,Song_of_songs,8,12,Hebrew,NVR,qal,ptca,PreC,verb,V,
359257,Song_of_songs,8,13,Hebrew,QCB,hif,ptca,PreC,verb,SV,
359306,Ecclesiastes,1,4,Hebrew,HLK,qal,ptca,PreC,verb,SV,
359309,Ecclesiastes,1,4,Hebrew,BW>,qal,ptca,PreC,verb,SV,
359315,Ecclesiastes,1,4,Hebrew,<MD,qal,ptca,PreC,verb,SV,
359327,Ecclesiastes,1,5,Hebrew,C>P,qal,ptca,PreC,verb,V,
359328,Ecclesiastes,1,5,Hebrew,ZRX,qal,ptca,PreC,verb,VS,
359331,Ecclesiastes,1,6,Hebrew,HLK,qal,ptca,PreC,verb,V,
359335,Ecclesiastes,1,6,Hebrew,SBB,qal,ptca,PreC,verb,V,
359338,Ecclesiastes,1,6,Hebrew,SBB,qal,ptca,PreC,verb,V,
359339,Ecclesiastes,1,6,Hebrew,SBB,qal,ptca,PreC,verb,V,
359340,Ecclesiastes,1,6,Hebrew,HLK,qal,ptca,PreC,verb,VS,
359346,Ecclesiastes,1,6,Hebrew,CWB,qal,ptca,PreC,verb,VS,
359352,Ecclesiastes,1,7,Hebrew,HLK,qal,ptca,PreC,verb,SV,
359366,Ecclesiastes,1,7,Hebrew,HLK,qal,ptca,PreC,verb,SV,
359369,Ecclesiastes,1,7,Hebrew,CWB,qal,ptca,PreC,verb,SV,
359508,Ecclesiastes,1,15,Hebrew,<WT,pual,ptcp,Subj,subs,S,JKL
359602,Ecclesiastes,2,2,Hebrew,<FH,qal,ptca,PreC,verb,V,
359615,Ecclesiastes,2,3,Hebrew,NHG,qal,ptca,PreC,verb,V,
359669,Ecclesiastes,2,6,Hebrew,YMX,qal,ptca,Objc,adjv,,CQH
359710,Ecclesiastes,2,8,Hebrew,CJR,qal,ptca,Objc,subs,,<FH
359712,Ecclesiastes,2,8,Hebrew,CJR,qal,ptca,Objc,subs,,<FH
359849,Ecclesiastes,2,14,Hebrew,HLK,qal,ptca,PreC,verb,SV,
359903,Ecclesiastes,2,16,Hebrew,BW>,qal,ptca,Time,adjv,S,CKX
359959,Ecclesiastes,2,19,Hebrew,JD<,qal,ptca,PreC,verb,SV,
360027,Ecclesiastes,2,22,Hebrew,HWH,qal,ptca,PreC,verb,SV,
360112,Ecclesiastes,2,26,Hebrew,XV>,qal,ptca,Cmpl,subs,,NTN
360160,Ecclesiastes,3,2,Hebrew,NV<,qal,ptcp,Objc,subs,,<QR
360377,Ecclesiastes,3,15,Hebrew,RDP,nif,ptca,Objc,subs,S,BQC
360482,Ecclesiastes,3,20,Hebrew,HLK,qal,ptca,PreC,verb,SV,
360500,Ecclesiastes,3,21,Hebrew,JD<,qal,ptca,PreC,verb,SV,
360506,Ecclesiastes,3,21,Hebrew,<LH,qal,ptca,PreC,verb,V,
360515,Ecclesiastes,3,21,Hebrew,JRD,qal,ptca,PreC,verb,V,
360557,Ecclesiastes,4,1,Hebrew,<FH,nif,ptca,PreC,verb,V,
360584,Ecclesiastes,4,2,Hebrew,MWT,qal,ptca,Objc,subs,S,CBX
360643,Ecclesiastes,4,5,Hebrew,XBQ,qal,ptca,PreC,verb,SV,
360647,Ecclesiastes,4,5,Hebrew,>KL,qal,ptca,PreC,verb,V,
360698,Ecclesiastes,4,8,Hebrew,XSR,piel,ptca,PreC,verb,V,
360768,Ecclesiastes,4,12,Hebrew,CLC,pual,ptcp,Subj,adjv,S,NTQ
360793,Ecclesiastes,4,14,Hebrew,>SR,qal,ptcp,Cmpl,subs,,JY>
360802,Ecclesiastes,4,14,Hebrew,RWC,qal,ptca,Subj,subs,S,JLD
360809,Ecclesiastes,4,15,Hebrew,HLK,piel,ptca,PreC,verb,V,
360866,Ecclesiastes,4,17,Hebrew,JD<,qal,ptca,PreC,verb,V,
360989,Ecclesiastes,5,7,Hebrew,RWC,qal,ptca,Objc,subs,,R>H
361009,Ecclesiastes,5,7,Hebrew,CMR,qal,ptca,PreC,verb,SV,
361024,Ecclesiastes,5,9,Hebrew,>HB,qal,ptca,PreC,verb,V,
361031,Ecclesiastes,5,9,Hebrew,>HB,qal,ptca,PreC,verb,SV,
361045,Ecclesiastes,5,10,Hebrew,>KL,qal,ptca,Subj,subs,S,RBB
361072,Ecclesiastes,5,11,Hebrew,NWX,hif,ptca,PreC,verb,V,
361084,Ecclesiastes,5,12,Hebrew,CMR,qal,ptcp,PreC,verb,V,
361239,Ecclesiastes,5,19,Hebrew,<NH===,hif,ptca,PreC,verb,SV,
361371,Ecclesiastes,6,6,Hebrew,HLK,qal,ptca,PreC,verb,SV,
361397,Ecclesiastes,6,8,Hebrew,JD<,qal,ptca,PreC,verb,V,
361419,Ecclesiastes,6,10,Hebrew,QR>,nif,ptca,PreC,verb,VS,
361422,Ecclesiastes,6,10,Hebrew,JD<,nif,ptca,PreC,verb,V,
361439,Ecclesiastes,6,11,Hebrew,RBH,hif,ptca,PreC,verb,V,
361448,Ecclesiastes,6,12,Hebrew,JD<,qal,ptca,PreC,verb,SV,
361542,Ecclesiastes,7,5,Hebrew,CM<,qal,ptca,PreC,verb,V,
361691,Ecclesiastes,7,15,Hebrew,>BD,qal,ptca,PreC,verb,V,
361697,Ecclesiastes,7,15,Hebrew,>RK,hif,ptca,PreC,verb,V,
361840,Ecclesiastes,7,26,Hebrew,MY>,qal,ptca,PreC,verb,VS,
361864,Ecclesiastes,7,26,Hebrew,XV>,qal,ptca,Subj,subs,S,LKD
361921,Ecclesiastes,8,1,Hebrew,JD<,qal,ptca,PreC,verb,SV,
361967,Ecclesiastes,8,5,Hebrew,CMR,qal,ptca,Subj,subs,S,JD<
361996,Ecclesiastes,8,7,Hebrew,JD<,qal,ptca,PreC,verb,V,
362068,Ecclesiastes,8,10,Hebrew,QBR,qal,ptcp,PreC,verb,SV,
362107,Ecclesiastes,8,12,Hebrew,XV>,qal,ptca,Subj,subs,SV,
362108,Ecclesiastes,8,12,Hebrew,<FH,qal,ptca,PreC,verb,SV,
362112,Ecclesiastes,8,12,Hebrew,>RK,hif,ptca,PreC,verb,V,
362116,Ecclesiastes,8,12,Hebrew,JD<,qal,ptca,PreC,verb,VS,
362162,Ecclesiastes,8,14,Hebrew,NG<,hif,ptca,PreC,verb,V,
362172,Ecclesiastes,8,14,Hebrew,NG<,hif,ptca,PreC,verb,V,
362255,Ecclesiastes,8,16,Hebrew,R>H,qal,ptca,PreC,verb,V,
362332,Ecclesiastes,9,1,Hebrew,JD<,qal,ptca,PreC,verb,VS,
362369,Ecclesiastes,9,2,Hebrew,ZBX,qal,ptca,PreC,verb,V,
362374,Ecclesiastes,9,2,Hebrew,ZBX,qal,ptca,PreC,verb,V,
362386,Ecclesiastes,9,2,Hebrew,JR>,qal,ptca,PreC,verb,V,
362408,Ecclesiastes,9,3,Hebrew,ML>,qal,ptca,PreC,verb,SV,
362445,Ecclesiastes,9,5,Hebrew,JD<,qal,ptca,PreC,verb,SV,
362452,Ecclesiastes,9,5,Hebrew,JD<,qal,ptca,PreC,verb,V,
362570,Ecclesiastes,9,10,Hebrew,HLK,qal,ptca,PreC,verb,SV,
362632,Ecclesiastes,9,12,Hebrew,>XZ,nif,ptca,PreC,verb,V,
362641,Ecclesiastes,9,12,Hebrew,>XZ,qal,ptcp,PreC,verb,V,
362646,Ecclesiastes,9,12,Hebrew,JQC,qal,ptcp,PreC,verb,VS,
362733,Ecclesiastes,9,17,Hebrew,CM<,nif,ptca,PreC,verb,V,
362746,Ecclesiastes,9,18,Hebrew,XV>,qal,ptca,Subj,subs,S,>BD
362756,Ecclesiastes,10,1,Hebrew,RQX,qal,ptca,Objc,subs,,NB<
362781,Ecclesiastes,10,3,Hebrew,HLK,qal,ptca,PreC,verb,SV,
362794,Ecclesiastes,10,4,Hebrew,MCL,qal,ptca,Subj,subs,S,<LH
362814,Ecclesiastes,10,5,Hebrew,JY>,qal,ptca,PreC,verb,V,
362839,Ecclesiastes,10,7,Hebrew,HLK,qal,ptca,PreC,verb,V,
362845,Ecclesiastes,10,8,Hebrew,XPR=,qal,ptca,PreC,verb,V,
362854,Ecclesiastes,10,9,Hebrew,NS<,hif,ptca,PreC,verb,V,
362858,Ecclesiastes,10,9,Hebrew,BQ<,qal,ptca,PreC,verb,V,
362985,Ecclesiastes,10,19,Hebrew,<FH,qal,ptca,PreC,verb,V,
363081,Ecclesiastes,11,4,Hebrew,CMR,qal,ptca,Subj,subs,S,ZR<
363086,Ecclesiastes,11,4,Hebrew,R>H,qal,ptca,PreC,verb,V,
363133,Ecclesiastes,11,6,Hebrew,JD<,qal,ptca,PreC,verb,V,
363235,Ecclesiastes,12,1,Hebrew,BR>,qal,ptca,Objc,subs,,ZKR
363282,Ecclesiastes,12,3,Hebrew,CMR,qal,ptca,Subj,subs,S,ZW<
363299,Ecclesiastes,12,3,Hebrew,R>H,qal,ptca,PreC,verb,V,
363348,Ecclesiastes,12,5,Hebrew,HLK,qal,ptca,PreC,verb,VS,
363360,Ecclesiastes,12,5,Hebrew,SPD,qal,ptca,Subj,subs,S,SBB
363439,Ecclesiastes,12,10,Hebrew,KTB,qal,ptcp,PreC,verb,VS,
363456,Ecclesiastes,12,11,Hebrew,R<H,qal,ptca,Cmpl,subs,,NTN
363478,Ecclesiastes,12,13,Hebrew,CM<,nif,ptca,PreC,verb,SV,
363552,Lamentations,1,2,Hebrew,>JB,qal,ptca,PreC,subs,V,HJH
363570,Lamentations,1,3,Hebrew,RDP,qal,ptca,Subj,subs,S,
363584,Lamentations,1,4,Hebrew,CMM,qal,ptca,PreC,verb,SV,
363586,Lamentations,1,4,Hebrew,>NX,nif,ptca,PreC,verb,SV,
363588,Lamentations,1,4,Hebrew,JGH,nif,ptca,PreC,verb,SV,
363597,Lamentations,1,5,Hebrew,>JB,qal,ptca,Subj,subs,S,CLH
363632,Lamentations,1,6,Hebrew,RDP,qal,ptca,Cmpl,subs,,HLK
363654,Lamentations,1,7,Hebrew,<ZR,qal,ptca,PreC,verb,V,
363670,Lamentations,1,8,Hebrew,KBD,piel,ptca,Subj,subs,S,
363691,Lamentations,1,9,Hebrew,NXM,piel,ptca,PreC,verb,V,
363699,Lamentations,1,9,Hebrew,>JB,qal,ptca,Subj,subs,S,GDL
363721,Lamentations,1,11,Hebrew,>NX,nif,ptca,PreC,verb,SV,
363722,Lamentations,1,11,Hebrew,BQC,piel,ptca,PreC,verb,V,
363737,Lamentations,1,11,Hebrew,ZLL,qal,ptca,PreC,adjv,V,HJH
363776,Lamentations,1,13,Hebrew,CMM,qal,ptca,Objc,subs,,
363821,Lamentations,1,16,Hebrew,BKH,qal,ptca,PreC,verb,SV,
363824,Lamentations,1,16,Hebrew,JRD,qal,ptca,PreC,verb,SV,
363829,Lamentations,1,16,Hebrew,NXM,piel,ptca,Subj,subs,S,RXQ
363830,Lamentations,1,16,Hebrew,CWB,hif,ptca,PreC,verb,V,
363834,Lamentations,1,16,Hebrew,CMM,qal,ptca,PreC,subs,SV,HJH
363837,Lamentations,1,16,Hebrew,>JB,qal,ptca,Subj,subs,S,GBR
363880,Lamentations,1,19,Hebrew,>HB,piel,ptca,Cmpl,subs,,QR>
363924,Lamentations,1,21,Hebrew,>NX,nif,ptca,PreC,verb,VS,
363930,Lamentations,1,21,Hebrew,>JB,qal,ptca,Subj,subs,S,CM<
364021,Lamentations,2,3,Hebrew,>JB,qal,ptca,Cmpl,subs,,CWB
364035,Lamentations,2,4,Hebrew,NYB,nif,ptca,PreC,verb,V,
364103,Lamentations,2,7,Hebrew,>JB,qal,ptca,Cmpl,subs,,SGR
364200,Lamentations,2,11,Hebrew,JNQ,qal,ptca,Subj,subs,S,<VP=
364275,Lamentations,2,15,Hebrew,<BR,qal,ptca,Subj,subs,S,SPQ
364301,Lamentations,2,16,Hebrew,>JB,qal,ptca,Subj,subs,S,PYH
364334,Lamentations,2,17,Hebrew,>JB,qal,ptca,Objc,subs,,FMX
364456,Lamentations,2,22,Hebrew,>JB,qal,ptca,Subj,subs,S,
364533,Lamentations,3,11,Hebrew,CMM,qal,ptca,Objc,subs,,
364673,Lamentations,3,30,Hebrew,NKH,hif,ptca,Cmpl,subs,,NTN
364801,Lamentations,3,46,Hebrew,>JB,qal,ptca,Subj,subs,S,PYH
364848,Lamentations,3,52,Hebrew,>JB,qal,ptca,Subj,subs,S,
364966,Lamentations,4,2,Hebrew,SLH=,pual,ptcp,PreC,verb,V,
364996,Lamentations,4,4,Hebrew,JNQ,qal,ptca,Subj,subs,S,DBQ
365005,Lamentations,4,4,Hebrew,PRF,qal,ptca,PreC,verb,V,
365009,Lamentations,4,5,Hebrew,>KL,qal,ptca,PreC,verb,V,
365017,Lamentations,4,5,Hebrew,>MN,qal,ptcp,PreC,verb,V,
365031,Lamentations,4,6,Hebrew,HPK,qal,ptcp,PreC,verb,V,
365080,Lamentations,4,9,Hebrew,DQR,pual,ptcp,PreC,verb,V,
365117,Lamentations,4,12,Hebrew,JCB,qal,ptca,Subj,subs,S,>MN
365123,Lamentations,4,12,Hebrew,>JB,qal,ptca,Subj,subs,S,BW>
365133,Lamentations,4,13,Hebrew,CPK,qal,ptca,PreC,verb,V,
365216,Lamentations,4,19,Hebrew,RDP,qal,ptca,Subj,subs,S,HJH
365249,Lamentations,4,21,Hebrew,JCB,qal,ptca,PreC,verb,V,
365334,Lamentations,5,8,Hebrew,PRQ,qal,ptca,PreC,verb,V,
365462,Esther,1,1,Hebrew,MLK,qal,ptca,PreC,verb,V,
365548,Esther,1,5,Hebrew,MY>,nif,ptca,PreC,verb,V,
365572,Esther,1,6,Hebrew,>XZ,qal,ptcp,PreC,verb,SV,
365606,Esther,1,7,Hebrew,CNH,qal,ptca,PreC,verb,SV,
365682,Esther,1,10,Hebrew,CRT,piel,ptca,PreC,verb,V,
365746,Esther,1,13,Hebrew,JD<,qal,ptca,Cmpl,subs,S,>MR
365782,Esther,1,14,Hebrew,JCB,qal,ptca,PreC,verb,V,
366014,Esther,1,22,Hebrew,FRR,qal,ptca,PreC,verb,V,
366018,Esther,1,22,Hebrew,DBR,piel,ptca,PreC,verb,V,
366050,Esther,2,2,Hebrew,CRT,piel,ptca,Subj,subs,S,>MR
366157,Esther,2,7,Hebrew,>MN,qal,ptca,PreC,verb,V,HJH
366290,Esther,2,11,Hebrew,HLK,hit,ptca,PreC,verb,SV,
366357,Esther,2,13,Hebrew,BW>,qal,ptca,PreC,verb,SV,
366382,Esther,2,14,Hebrew,BW>,qal,ptca,PreC,verb,SV,
366388,Esther,2,14,Hebrew,CWB,qal,ptca,PreC,verb,SV,
366450,Esther,2,15,Hebrew,CMR,qal,ptca,Subj,subs,S,>MR
366456,Esther,2,15,Hebrew,NF>,qal,ptca,PreC,verb,SV,HJH
366461,Esther,2,15,Hebrew,R>H,qal,ptca,Cmpl,subs,SV,HJH
366550,Esther,2,19,Hebrew,JCB,qal,ptca,PreC,verb,SV,
366557,Esther,2,20,Hebrew,NGD,hif,ptca,PreC,verb,SV,
366572,Esther,2,20,Hebrew,<FH,qal,ptca,PreC,verb,SV,
366586,Esther,2,21,Hebrew,JCB,qal,ptca,PreC,verb,SV,
366600,Esther,2,21,Hebrew,CMR,qal,ptca,Subj,subs,S,QYP
366693,Esther,3,2,Hebrew,KR<,qal,ptca,PreC,verb,SV,
366695,Esther,3,2,Hebrew,XWH,hsht,ptca,PreC,verb,V,
366725,Esther,3,3,Hebrew,<BR,qal,ptca,PreC,verb,SV,
366764,Esther,3,5,Hebrew,KR<,qal,ptca,PreC,verb,SV,
366766,Esther,3,5,Hebrew,XWH,hsht,ptca,PreC,verb,V,
366853,Esther,3,8,Hebrew,PZR,pual,ptcp,PreC,verb,SV,
366855,Esther,3,8,Hebrew,PRD,pual,ptcp,PreC,verb,V,
366865,Esther,3,8,Hebrew,CNH,qal,ptca,PreC,verb,SV,
366875,Esther,3,8,Hebrew,<FH,qal,ptca,PreC,verb,V,
366881,Esther,3,8,Hebrew,CWH,qal,ptca,PreC,verb,V,
366900,Esther,3,9,Hebrew,<FH,qal,ptca,Cmpl,subs,,CQL
366926,Esther,3,10,Hebrew,YRR=,qal,ptca,PreC,verb,V,
366937,Esther,3,11,Hebrew,NTN,qal,ptcp,PreC,verb,SV,
367009,Esther,3,12,Hebrew,XTM,nif,ptca,PreC,verb,V,
367073,Esther,3,14,Hebrew,GLH,qal,ptcp,PreC,verb,V,
367087,Esther,3,15,Hebrew,RWY,qal,ptca,Subj,subs,S,JY>
367089,Esther,3,15,Hebrew,DXP,qal,ptcp,PreC,verb,V,
367176,Esther,4,3,Hebrew,NG<,hif,ptca,PreC,verb,SV,
367362,Esther,4,11,Hebrew,JD<,qal,ptca,PreC,verb,SV,
367465,Esther,4,14,Hebrew,JD<,qal,ptca,PreC,verb,SV,
367489,Esther,4,16,Hebrew,MY>,nif,ptca,PreC,verb,V,
367567,Esther,5,1,Hebrew,JCB,qal,ptca,PreC,verb,SV,
367589,Esther,5,2,Hebrew,<MD,qal,ptca,PreC,verb,V,
367803,Esther,5,10,Hebrew,>HB,qal,ptca,Objc,subs,,BW>
367861,Esther,5,12,Hebrew,QR>,qal,ptcp,PreC,verb,SV,
367870,Esther,5,13,Hebrew,CWH,qal,ptca,PreC,verb,V,
367877,Esther,5,13,Hebrew,R>H,qal,ptca,PreC,verb,SV,
367882,Esther,5,13,Hebrew,JCB,qal,ptca,PreC,verb,V,
367894,Esther,5,14,Hebrew,>HB,qal,ptca,Subj,subs,S,>MR
367955,Esther,6,1,Hebrew,QR>,nif,ptca,PreC,verb,V,HJH
367975,Esther,6,2,Hebrew,CMR,qal,ptca,Cmpl,subs,S,NGD
368005,Esther,6,3,Hebrew,CRT,piel,ptca,Subj,subs,S,>MR
368051,Esther,6,5,Hebrew,<MD,qal,ptca,PreC,verb,SV,
368207,Esther,6,10,Hebrew,JCB,qal,ptca,PreC,verb,V,
368279,Esther,6,13,Hebrew,>HB,qal,ptca,Cmpl,subs,S,SPR
368312,Esther,6,14,Hebrew,DBR,piel,ptca,PreC,verb,V,
368430,Esther,7,4,Hebrew,CWH,qal,ptca,PreC,verb,SV,
368533,Esther,7,8,Hebrew,NPL,qal,ptca,PreC,verb,SV,
368592,Esther,7,9,Hebrew,<MD,qal,ptca,PreC,verb,SV,
368637,Esther,8,1,Hebrew,YRR=,qal,ptca,Objc,subs,S,NTN
368856,Esther,8,8,Hebrew,KTB,nif,ptca,PreC,verb,V,
368969,Esther,8,10,Hebrew,RKB,qal,ptca,PreC,verb,V,
369012,Esther,8,11,Hebrew,YWR=,qal,ptca,PreC,verb,V,
369051,Esther,8,13,Hebrew,GLH,qal,ptcp,PreC,verb,SV,
369070,Esther,8,13,Hebrew,>JB,qal,ptca,Cmpl,subs,,NQM
369072,Esther,8,14,Hebrew,RWY,qal,ptca,Subj,subs,S,JY>
369073,Esther,8,14,Hebrew,RKB,qal,ptca,Subj,subs,S,JY>
369154,Esther,8,17,Hebrew,NG<,hif,ptca,PreC,verb,SV,
369171,Esther,8,17,Hebrew,JHD,hit,ptca,PreC,verb,SV,
369205,Esther,9,1,Hebrew,>JB,qal,ptca,Subj,subs,S,FBR
369220,Esther,9,1,Hebrew,FN>,qal,ptca,Cmpl,subs,S,CLV
369236,Esther,9,2,Hebrew,BQC,piel,ptca,Cmpl,subs,,CLX
369263,Esther,9,3,Hebrew,<FH,qal,ptca,Subj,subs,SV,
369270,Esther,9,3,Hebrew,NF>,piel,ptca,PreC,verb,SV,
369288,Esther,9,4,Hebrew,HLK,qal,ptca,PreC,verb,SV,
369297,Esther,9,4,Hebrew,HLK,qal,ptca,PreC,verb,SV,
369306,Esther,9,5,Hebrew,>JB,qal,ptca,Cmpl,subs,S,NKH
369316,Esther,9,5,Hebrew,FN>,qal,ptca,Cmpl,subs,,<FH
369367,Esther,9,10,Hebrew,YRR=,qal,ptca,Objc,subs,,HRG
369387,Esther,9,11,Hebrew,HRG,qal,ptcp,Subj,subs,S,BW>
369537,Esther,9,16,Hebrew,>JB,qal,ptca,Cmpl,subs,,NWX
369541,Esther,9,16,Hebrew,FN>,qal,ptca,Cmpl,subs,,HRG
369610,Esther,9,19,Hebrew,JCB,qal,ptca,PreC,verb,V,
369615,Esther,9,19,Hebrew,<FH,qal,ptca,PreC,verb,SV,
369667,Esther,9,21,Hebrew,<FH,qal,ptca,PreC,verb,V,HJH
369695,Esther,9,22,Hebrew,>JB,qal,ptca,Cmpl,subs,S,NWX
369751,Esther,9,24,Hebrew,YRR=,qal,ptca,Subj,subs,S,XCB
369847,Esther,9,27,Hebrew,LWH,nif,ptca,PreC,verb,V,
369854,Esther,9,27,Hebrew,<FH,qal,ptca,PreC,verb,V,HJH
369876,Esther,9,28,Hebrew,ZKR,nif,ptca,PreC,verb,SV,
369878,Esther,9,28,Hebrew,<FH,nif,ptca,PreC,verb,V,
370001,Esther,9,32,Hebrew,KTB,nif,ptca,PreC,verb,V,
370035,Esther,10,2,Hebrew,KTB,qal,ptcp,PreC,verb,SV,
370061,Esther,10,3,Hebrew,RYH,qal,ptcp,PreC,verb,V,
370065,Esther,10,3,Hebrew,DRC,qal,ptca,PreC,verb,V,
370070,Esther,10,3,Hebrew,DBR,qal,ptca,PreC,verb,V,
370153,Daniel,1,4,Hebrew,FKL,hif,ptca,PreC,verb,V,
370293,Daniel,1,10,Hebrew,JR>,qal,ptca,PreC,verb,VS,
370370,Daniel,1,13,Hebrew,>KL,qal,ptca,PreC,verb,V,
370410,Daniel,1,15,Hebrew,>KL,qal,ptca,PreC,verb,V,
370419,Daniel,1,16,Hebrew,NF>,qal,ptca,PreC,verb,SV,
370426,Daniel,1,16,Hebrew,NTN,qal,ptca,PreC,verb,V,
370564,Daniel,2,2,Hebrew,KCP,piel,ptca,Cmpl,subs,,QR>
375226,Daniel,8,3,Hebrew,<MD,qal,ptca,PreC,verb,SV,
375248,Daniel,8,3,Hebrew,<LH,qal,ptca,PreC,verb,SV,
375256,Daniel,8,4,Hebrew,NGX,piel,ptca,PreC,verb,V,
375271,Daniel,8,4,Hebrew,NYL,hif,ptca,PreC,verb,V,
375283,Daniel,8,5,Hebrew,BJN,hif,ptca,PreC,verb,SV,HJH
375289,Daniel,8,5,Hebrew,BW>,qal,ptca,PreC,verb,SV,
375300,Daniel,8,5,Hebrew,NG<,qal,ptca,PreC,verb,V,
375321,Daniel,8,6,Hebrew,<MD,qal,ptca,PreC,verb,V,
375334,Daniel,8,7,Hebrew,NG<,hif,ptca,PreC,verb,V,
375370,Daniel,8,7,Hebrew,NYL,hif,ptca,PreC,verb,V,HJH
375478,Daniel,8,13,Hebrew,DBR,piel,ptca,PreC,verb,V,
375487,Daniel,8,13,Hebrew,DBR,piel,ptca,PreC,verb,V,
375531,Daniel,8,15,Hebrew,<MD,qal,ptca,PreC,verb,V,
375663,Daniel,8,23,Hebrew,PC<,qal,ptca,Subj,subs,S,TMM
375669,Daniel,8,23,Hebrew,BJN,hif,ptca,PreC,verb,V,
375679,Daniel,8,24,Hebrew,PL>,nif,ptca,Objc,subs,,CXT
375760,Daniel,8,27,Hebrew,BJN,hif,ptca,PreC,verb,V,
375842,Daniel,9,4,Hebrew,CMR,qal,ptca,PreC,verb,V,
375849,Daniel,9,4,Hebrew,>HB,qal,ptca,Cmpl,subs,V,
375852,Daniel,9,4,Hebrew,CMR,qal,ptca,Cmpl,subs,V,
375999,Daniel,9,11,Hebrew,KTB,qal,ptcp,PreC,verb,V,
376018,Daniel,9,12,Hebrew,CPV,qal,ptca,Cmpl,subs,,DBR
376040,Daniel,9,13,Hebrew,KTB,qal,ptcp,PreC,verb,V,
376173,Daniel,9,18,Hebrew,CMM,qal,ptca,Objc,subs,,R>H
376186,Daniel,9,18,Hebrew,NPL,hif,ptca,PreC,verb,SV,
376218,Daniel,9,20,Hebrew,DBR,piel,ptca,PreC,verb,SV,
376220,Daniel,9,20,Hebrew,PLL,hit,ptca,PreC,verb,V,
376222,Daniel,9,20,Hebrew,JDH,hit,ptca,PreC,verb,V,
376229,Daniel,9,20,Hebrew,NPL,hif,ptca,PreC,verb,V,
376242,Daniel,9,21,Hebrew,DBR,piel,ptca,PreC,verb,SV,
376258,Daniel,9,21,Hebrew,J<P,hof,ptcp,PreC,verb,V,
